#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:MAFFT_aligned" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:MAFFT_aligned" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:MAFFT_aligned" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:MAFFT_aligned" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:MAFFT_aligned" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.MAFFT_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:MAFFT_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="gammaShape.s:MAFFT_aligned" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:MAFFT_aligned" name="distribution" x="@popSize.t:MAFFT_aligned">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="proportionInvariant.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="rateAC.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="rateAG.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="rateAT.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="rateCG.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:MAFFT_aligned" name="distribution">
#            <parameter id="rateGT.s:MAFFT_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MAFFT_aligned" id="treeLikelihood.MAFFT_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MAFFT_aligned">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MAFFT_aligned" proportionInvariant="@proportionInvariant.s:MAFFT_aligned" shape="@gammaShape.s:MAFFT_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MAFFT_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="gtr.s:MAFFT_aligned" rateAC="@rateAC.s:MAFFT_aligned" rateAG="@rateAG.s:MAFFT_aligned" rateAT="@rateAT.s:MAFFT_aligned" rateCG="@rateCG.s:MAFFT_aligned" rateGT="@rateGT.s:MAFFT_aligned" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:MAFFT_aligned" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:MAFFT_aligned" id="estimatedFreqs.s:MAFFT_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MAFFT_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MAFFT_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	proportionInvariant	gammaShape	popSize	CoalescentConstant
0	-23362.213553221278	-23307.625949786183	-54.587603435095716	-23307.625949786183	6.715519133586493	16.6787390995964	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	0.0	1.0	0.3	-42.98357777537648
1000	-10819.292070537349	-10818.481036395928	-0.8110341414207585	-10818.481036395928	0.1982321426276385	0.8798669581444372	1.0	1.0	1.0	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	1.0	0.19849359342501505	9.848841810861128
2000	-10052.285802669086	-10067.195033924192	14.909231255105844	-10067.195033924192	0.0687065863394926	0.34149240688434823	1.0	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	1.0	0.06099775658649983	23.61321074556939
3000	-9931.023183245752	-9943.153671421598	12.130488175846324	-9943.153671421598	0.08180286749774168	0.40081357255065336	1.0	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	1.0	0.11405619810060313	21.460321872804894
4000	-9842.771224811226	-9857.164031586	14.392806774775345	-9857.164031586	0.07657398020620018	0.3901406669621116	0.5962253209458379	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	1.0	0.06994451847942995	22.70199424905804
5000	-9820.723558533231	-9836.864978177144	16.14141964391257	-9836.864978177144	0.07314981937363516	0.3674268442743247	0.5962253209458379	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	0.7984004577695218	0.06614983198300514	24.193227591952734
6000	-9816.759479185117	-9832.920841398296	16.1613622131785	-9832.920841398296	0.07487176842190686	0.3737766419244343	0.5962253209458379	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	0.7984004577695218	0.06614983198300514	24.213170161218663
7000	-9795.072027509977	-9810.836991752367	15.764964242389045	-9810.836991752367	0.07861697766877274	0.3895974277884563	0.2576849114676343	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	0.7984004577695218	0.0823559953780265	23.205110025021316
8000	-9792.761643653903	-9808.406642582586	15.644998928682256	-9808.406642582586	0.07490472183416663	0.38972699737471067	0.2576849114676343	1.0	0.4673177758644592	1.0	0.596540280831363	0.25	0.25	0.25	0.25	0.0	0.7984004577695218	0.06487204342555279	22.846510220767577
9000	-9781.471311376075	-9795.602969245354	14.13165786927907	-9795.602969245354	0.08063914218919384	0.4070464102470988	0.2576849114676343	1.0	0.4673177758644592	1.0	0.596540280831363	0.25838278590313096	0.25	0.24161721409686904	0.25	0.0	0.7984004577695218	0.04495732491311674	20.969841009271526
10000	-9758.674617800196	-9772.852762176195	14.178144375999477	-9772.852762176195	0.07918354482247239	0.39160772914482184	0.2576849114676343	1.0	0.4673177758644592	1.0	0.596540280831363	0.25838278590313096	0.25	0.24161721409686904	0.25	0.0	0.5240751370649515	0.11955418204752662	21.720058165604957
11000	-9730.949110082962	-9747.454533228993	16.505423146031404	-9747.454533228993	0.08478963636313071	0.41128281498201263	0.2576849114676343	1.0	0.3262137992104282	1.0	0.596540280831363	0.25838278590313096	0.25	0.24161721409686904	0.25	0.0	0.5240751370649515	0.06843766686200985	23.133896549800568
12000	-9730.548428424776	-9745.411218746038	14.862790321261528	-9745.411218746038	0.08536610224790654	0.424767927009204	0.2576849114676343	1.0	0.3262137992104282	1.0	0.596540280831363	0.25838278590313096	0.25	0.24161721409686904	0.25	0.0	0.5240751370649515	0.08943976307128162	21.75890572723564
13000	-9657.804012958883	-9674.034022917665	16.230009958782574	-9674.034022917665	0.08463621327438459	0.4041880636865983	0.2576849114676343	1.5395012664072483	0.3262137992104282	1.0	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.5240751370649515	0.05989767431934112	23.16124932002412
14000	-9630.486796864037	-9646.450411294305	15.963614430267711	-9646.450411294305	0.08108131416248811	0.3921851055864335	0.2576849114676343	2.334948024096148	0.3262137992104282	1.0	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.5240751370649515	0.06842744141578451	23.463466949917063
15000	-9623.947508041443	-9639.659543370011	15.712035328568653	-9639.659543370011	0.07674313046438482	0.3876868251453529	0.2576849114676343	2.334948024096148	0.3262137992104282	1.0	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.5240751370649515	0.08114612429251067	23.382365446779083
16000	-9564.12580256402	-9579.610158598434	15.484356034413487	-9579.610158598434	0.07897528775598384	0.4061893225082678	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.327576936617965	0.08068830630792109	22.312368113603654
17000	-9557.996403669582	-9575.160370903803	17.163967234220188	-9575.160370903803	0.0752504175387108	0.37128479767275646	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.327576936617965	0.0660244991981533	23.79141152500229
18000	-9563.82246640035	-9578.351466563361	14.529000163010267	-9578.351466563361	0.07976057490367264	0.4074835227849322	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.327576936617965	0.1036144375169501	21.60709525905923
19000	-9562.576663372525	-9578.358766039155	15.782102666630216	-9578.358766039155	0.08176145105919133	0.40326871196191355	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.25838278590313096	0.244678863268831	0.24693835082803803	0.25	0.0	0.19667331920245792	0.04958687872173741	21.992343723709077
20000	-9552.704423066933	-9568.87665188133	16.17222881439733	-9568.87665188133	0.08369498627176614	0.4003643329393056	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.26299060381341854	0.244678863268831	0.24233053291775047	0.25	0.0	0.19667331920245792	0.08030668717139786	22.868076293503897
21000	-9547.68458470429	-9565.660991343595	17.97640663930465	-9565.660991343595	0.0735909840918188	0.362063075293673	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.26299060381341854	0.244678863268831	0.24233053291775047	0.25	0.0	0.19667331920245792	0.0663444848628025	24.48126185900994
22000	-9549.962418238762	-9565.800649380171	15.838231141409132	-9565.800649380171	0.08558415382137512	0.4128947017344888	0.2576849114676343	2.334948024096148	0.3262137992104282	0.5352944404482819	0.596540280831363	0.26299060381341854	0.244678863268831	0.24233053291775047	0.25	0.0	0.19667331920245792	0.08857216272432906	22.632043343450487
